Id,Metadata.Keywords,Metadata.Description,Metadata.Level,Metadata.Level.Value,Metadata.Task,Metadata.Opcode,Paths.Name,Paths.Providers.Name,Reference.microsoft,Reference.microsoft.FileList,Reference.microsoft.QueryIDList,Reference.microsoft.SelectCount,Reference.microsoft.SuppressCount,Reference.nsacyber,Reference.nsacyber.FileList,Reference.nsacyber.QueryIDList,Reference.nsacyber.SelectCount,Reference.nsacyber.SuppressCount,Reference.palantir,Reference.palantir.FileList,Reference.palantir.QueryIDList,Reference.palantir.SelectCount,Reference.palantir.SuppressCount
4107,,Generated checksum %1 does not match expected checksum %2 for file %3.,Error,2,Validate request in FileDownloadManager,,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0,1,0
4108,,Validated checksum for file %1.,Information,4,Validate request in FileDownloadManager,,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0,1,0
4109,,Failed to validate checksum for file %1.,Error,2,Validate request in FileDownloadManager,,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0,1,0
4111,,Downloaded file %1 to %2.,Information,4,Download request in FileDownloadManager,,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0,1,0
4112,,Unable to download file %1. Giving up.,Error,2,Download request in FileDownloadManager,,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0,1,0
4113,,Unable to download file %1. Will retry.,Information,4,Download request in FileDownloadManager,,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0,1,0
4114,,File %1 is up to date.,Information,4,Download request in FileDownloadManager,,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0,1,0
4115,,File %1 needs to be updated.,Information,4,Download request in FileDownloadManager,,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0,1,0
4116,,File share %1 was mapped using the specified credentials.,Information,4,Download request in FileDownloadManager,,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0,1,0
4117,,Could not map file share %1 using the specified credentials.,Error,2,Download request in FileDownloadManager,,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0,1,0
4118,,Error in executing %1.,Error,2,Validate request in FileDownloadManager,,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0,1,0
4119,,Error in executing %1.,Error,2,Download request in FileDownloadManager,,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0,1,0
4120,,The file name %1 is invalid.,Error,2,Download request in FileDownloadManager,,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager/Operational,Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Powershell.xml,0,1,0
1,,Process '%2' (PID %5) would have been blocked from generating dynamic code.,,0,KERNEL_MITIGATION_TASK_PROHIBIT_DYNAMIC_CODE,,Microsoft-Windows-Security-Mitigations/KernelMode,Microsoft-Windows-Security-Mitigations,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,0,1,0
2,,Process '%2' (PID %5) was blocked from generating dynamic code.,Warning,3,KERNEL_MITIGATION_TASK_PROHIBIT_DYNAMIC_CODE,,Microsoft-Windows-Security-Mitigations/KernelMode,Microsoft-Windows-Security-Mitigations,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,0,1,0
3,,Process '%2' (PID %5) would have been blocked from creating a child process '%14' with command line '%16'.,,0,KERNEL_MITIGATION_TASK_PROHIBIT_CHILD_PROCESS_CREATION,,Microsoft-Windows-Security-Mitigations/KernelMode,Microsoft-Windows-Security-Mitigations,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,0,1,0
4,,Process '%2' (PID %5) was blocked from creating a child process '%14' with command line '%16'.,Warning,3,KERNEL_MITIGATION_TASK_PROHIBIT_CHILD_PROCESS_CREATION,,Microsoft-Windows-Security-Mitigations/KernelMode,Microsoft-Windows-Security-Mitigations,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,0,1,0
5,,Process '%2' (PID %5) would have been blocked from loading the low-integrity binary '%14'.,,0,KERNEL_MITIGATION_TASK_PROHIBIT_LOWIL_IMAGE_MAP,,Microsoft-Windows-Security-Mitigations/KernelMode,Microsoft-Windows-Security-Mitigations,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,0,1,0
6,,Process '%2' (PID %5) was blocked from loading the low-integrity binary '%14'.,Warning,3,KERNEL_MITIGATION_TASK_PROHIBIT_LOWIL_IMAGE_MAP,,Microsoft-Windows-Security-Mitigations/KernelMode,Microsoft-Windows-Security-Mitigations,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,0,1,0
7,,Process '%2' (PID %5) would have been blocking from loading a binary from a remote share.,,0,KERNEL_MITIGATION_TASK_PROHIBIT_REMOTE_IMAGE_MAP,,Microsoft-Windows-Security-Mitigations/KernelMode,Microsoft-Windows-Security-Mitigations,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,0,1,0
8,,Process '%2' (PID %5) was blocked from loading a binary from a remote share.,Warning,3,KERNEL_MITIGATION_TASK_PROHIBIT_REMOTE_IMAGE_MAP,,Microsoft-Windows-Security-Mitigations/KernelMode,Microsoft-Windows-Security-Mitigations,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,0,1,0
9,,Process '%2' (PID %5) would have been blocked from making system calls to Win32k.sys.,,0,KERNEL_MITIGATION_TASK_PROHIBIT_WIN32K_SYSTEM_CALLS,,Microsoft-Windows-Security-Mitigations/KernelMode,Microsoft-Windows-Security-Mitigations,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,0,1,0
10,,Process '%2' (PID %5) was blocked from making system calls to Win32k.sys.,Warning,3,KERNEL_MITIGATION_TASK_PROHIBIT_WIN32K_SYSTEM_CALLS,,Microsoft-Windows-Security-Mitigations/KernelMode,Microsoft-Windows-Security-Mitigations,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,0,1,0
11,,Process '%2' (PID %5) would have been blocked from loading the non-Microsoft-signed binary '%16'.,,0,KERNEL_MITIGATION_TASK_PROHIBIT_NON_MICROSOFT_BINARIES,,Microsoft-Windows-Security-Mitigations/KernelMode,Microsoft-Windows-Security-Mitigations,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,0,1,0
12,,Process '%2' (PID %5) was blocked from loading the non-Microsoft-signed binary '%16'.,Warning,3,KERNEL_MITIGATION_TASK_PROHIBIT_NON_MICROSOFT_BINARIES,,Microsoft-Windows-Security-Mitigations/KernelMode,Microsoft-Windows-Security-Mitigations,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,0,1,0
13,,Process '%2' (PID %3) would have been blocked from accessing the Export Address Table for module '%8'.,,0,USER_MITIGATION_TASK_EXPORT_ADDRESS_FILTER,,Microsoft-Windows-Security-Mitigations/UserMode,Microsoft-Windows-Security-Mitigations,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,1,1,0
14,,Process '%2' (PID %3) was blocked from accessing the Export Address Table for module '%8'.,Warning,3,USER_MITIGATION_TASK_EXPORT_ADDRESS_FILTER,,Microsoft-Windows-Security-Mitigations/UserMode,Microsoft-Windows-Security-Mitigations,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,1,1,0
15,,Process '%2' (PID %3) would have been blocked from accessing the Export Address Table for module '%8'.,,0,USER_MITIGATION_TASK_EXPORT_ADDRESS_FILTER_PLUS,,Microsoft-Windows-Security-Mitigations/UserMode,Microsoft-Windows-Security-Mitigations,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,1,1,0
16,,Process '%2' (PID %3) was blocked from accessing the Export Address Table for module '%8'.,Warning,3,USER_MITIGATION_TASK_EXPORT_ADDRESS_FILTER_PLUS,,Microsoft-Windows-Security-Mitigations/UserMode,Microsoft-Windows-Security-Mitigations,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,1,1,0
17,,Process '%2' (PID %3) would have been blocked from accessing the Import Address Table for API '%10'.,,0,USER_MITIGATION_TASK_IMPORT_ADDRESS_FILTER,,Microsoft-Windows-Security-Mitigations/UserMode,Microsoft-Windows-Security-Mitigations,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,1,1,0
18,,Process '%2' (PID %3) was blocked from accessing the Import Address Table for API '%10'.,Warning,3,USER_MITIGATION_TASK_IMPORT_ADDRESS_FILTER,,Microsoft-Windows-Security-Mitigations/UserMode,Microsoft-Windows-Security-Mitigations,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,1,1,0
19,,Process '%2' (PID %3) would have been blocked from calling the API '%4' due to return-oriented programming (ROP) exploit indications.,,0,USER_MITIGATION_TASK_ROP_STACKPIVOT,,Microsoft-Windows-Security-Mitigations/UserMode,Microsoft-Windows-Security-Mitigations,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,1,1,0
20,,Process '%2' (PID %3) was blocked from calling the API '%4' due to return-oriented programming (ROP) exploit indications.,Warning,3,USER_MITIGATION_TASK_ROP_STACKPIVOT,,Microsoft-Windows-Security-Mitigations/UserMode,Microsoft-Windows-Security-Mitigations,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,1,1,0
21,,Process '%2' (PID %3) would have been blocked from calling the API '%4' due to return-oriented programming (ROP) exploit indications.,,0,USER_MITIGATION_TASK_ROP_CALLERCHECK,,Microsoft-Windows-Security-Mitigations/UserMode,Microsoft-Windows-Security-Mitigations,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,1,1,0
22,,Process '%2' (PID %3) was blocked from calling the API '%4' due to return-oriented programming (ROP) exploit indications.,Warning,3,USER_MITIGATION_TASK_ROP_CALLERCHECK,,Microsoft-Windows-Security-Mitigations/UserMode,Microsoft-Windows-Security-Mitigations,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,1,1,0
23,,Process '%2' (PID %3) would have been blocked from calling the API '%4' due to return-oriented programming (ROP) exploit indications.,,0,USER_MITIGATION_TASK_ROP_SIMEXEC,,Microsoft-Windows-Security-Mitigations/UserMode,Microsoft-Windows-Security-Mitigations,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,1,1,0
24,,Process '%2' (PID %3) was blocked from calling the API '%4' due to return-oriented programming (ROP) exploit indications.,Warning,3,USER_MITIGATION_TASK_ROP_SIMEXEC,,Microsoft-Windows-Security-Mitigations/UserMode,Microsoft-Windows-Security-Mitigations,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,1,1,0
260,Fonts,%1 attempted loading a font that is restricted by font loading policy.,Information,4,FontLoadAttempt,Info,Microsoft-Windows-Win32k/Operational,Microsoft-Windows-Win32k,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-EP.xml,2,1,0
3,,The BITS service created a new job.,Information,4,,,Microsoft-Windows-Bits-Client/Operational,Microsoft-Windows-Bits-Client,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Bits-Client.xml,0,1,0
102,,The subscription %1 can not be created. The error code is %3.,Error,2,,,Microsoft-Windows-Forwarding/Operational,Microsoft-Windows-Forwarding,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Windows-Diagnostics.xml,0,1,0
104,,The forwarder has successfully connected to the subscription manager at address %1.,Information,4,,,Microsoft-Windows-Forwarding/Operational,Microsoft-Windows-Forwarding,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Windows-Diagnostics.xml,0,1,0
,,,,,,,OAlerts,Microsoft Office 16 Alerts,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Microsoft-Office.xml,0,1,0
,,,,,,,OAlerts,Microsoft Office 14 Alerts,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Microsoft-Office.xml,0,1,0
5007,,,,,,,Microsoft-Windows-Windows Defender/WHC,Microsoft-Windows-Windows Defender,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-NP.xml; ./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-CFA.xml; ./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-ASR.xml,0; 0; 0,3,0
,,,,,,,Microsoft-Windows-TerminalServices-Gateway/Admin,,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,0,1,0
,,,,,,,Microsoft-Windows-TerminalServices-Gateway/Operational,,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,1,1,0
46,,Device %1 installation is blocked by policy.,Warning,3,Remote Desktop USB Hub Filter,Info,Microsoft-Windows-TerminalServices-ClientUSBDevices/Admin,Microsoft-Windows-TerminalServices-ClientUSBDevices,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Terminal-Services.xml,2,1,0
